grid_id,total_road_len
62931,62480.97022620125
62932,60940.89639249896
62933,99894.18916407145
62934,83394.46702399837
62935,75080.73025425033
62936,56876.71483684214
62937,76848.12955354789
62938,136171.98562030686
62939,76927.47108611473
62940,116826.58282233198
62941,67650.03831772831
62942,65833.78351536459
63348,91638.49332035733
63349,71686.36921889761
63350,33449.36809988094
63351,64834.77924418567
63352,50541.13826922811
63353,187330.7208743835
63354,346529.9524077963
63355,72585.35493409759
63356,142481.71477925958
63357,330905.88876001287
63358,176229.66573101468
63359,84548.8808620967
63360,370506.8627567935
63361,258626.31511384214
63362,64839.71661156658
63768,78121.48140223107
63769,25645.61512310049
63770,54756.712299712795
63771,107114.00362050136
63772,94652.76983708255
63773,136274.31690820685
63774,105210.46603534647
63775,164744.8047557133
63776,113415.6261610792
63777,59475.47338284064
63778,44585.852770755606
63779,134640.70188480426
63780,152757.54528029243
63781,76158.66352222789
64187,53567.22577502843
64188,86649.09679031087
64189,31264.856690438282
64190,53030.20857110242
64191,176361.20811260628
64192,127002.6505127672
64193,80760.7703134742
64194,45583.78386632633
64195,97436.36872049782
64196,41415.56792095646
64197,54426.49773965253
64198,27525.015111397137
64199,124633.61495860197
64606,30926.097154120533
64607,50693.910964533774
64608,37462.10745475438
64609,37735.64222900509
64610,169505.7795849366
64611,151263.80963238806
64612,77372.37830673077
64613,42204.469761271146
64616,9328.593081866702
65026,79111.8336139353
65028,26592.41160743698
65029,37968.17513375704
43196,97863.73185716539
43612,171199.0015359896
43613,90049.56861852015
43614,27920.67353615788
43615,93699.39494859538
43616,92698.55292626587
43617,78238.91421451034
43618,51796.727793383776
43619,85845.36018019203
44027,75467.6063576686
44028,76496.9039451018
44029,126876.65844149218
44030,92198.05557438197
44031,100555.67148961965
44032,109262.64336755173
44033,52889.11458919481
44034,66254.7976073232
44035,80732.64990157477
44036,20418.833900362763
44037,81749.11044992489
44038,77979.70258598433
44039,68278.36653284715
44446,65201.47220202512
44447,55922.84698751037
44448,75624.45187804836
44449,83783.54563748049
44450,112450.2122918309
44451,101078.73189995109
44452,11475.562495373095
44453,75793.20488075106
44454,183038.00470447986
44455,58412.389637002605
44456,191540.3243558636
44457,189933.3794063639
44458,85880.10703659088
44865,74212.46119273509
44866,42975.02457131593
44867,39487.37890317311
44868,108749.93580846796
44869,188760.04432479953
44870,53936.48156302715
44871,93855.86931844939
44872,81162.22497497934
44873,59641.84672520861
44874,82120.70442513586
44875,64662.086810782326
44876,85667.89750336435
44877,76585.56931493469
45285,38340.049881438914
45286,46565.241272635685
45287,131728.25782495632
45288,328668.7464746817
45289,62283.93141008734
45290,53148.227288650014
45291,92975.37233691681
45292,73192.5483213156
45293,77247.12517037374
45294,57442.30650386118
45295,83839.59083058694
45296,61042.820045922585
45704,32340.636604745225
45705,79292.43059182355
45706,71091.7492908325
45707,157456.94697174753
45708,87157.4198723483
45709,80232.00818455647
45710,104765.91827808839
45711,35987.084777004704
45712,71110.12517460732
45713,80612.86632135896
45714,62445.17971722158
45715,118000.88967110532
45716,98992.77261468985
46123,32754.31006354691
46124,51584.204237022335
46125,49524.46597703907
46126,100075.81935184666
46127,88191.45480176811
46128,35676.79575086555
46129,95838.4632900791
46130,67249.09916581433
46131,53116.73879081763
46132,56846.986626914724
46133,72735.42653647199
46134,119680.86116297336
46543,46174.592723746355
46544,77771.05872078314
46545,160762.57623621466
46546,83431.30681487692
46547,72817.75802849443
46548,98346.81693088938
46549,101856.28993225195
46550,121132.93935041966
46551,77597.23965250765
46552,99040.13642753025
46553,70597.30085796163
46554,99481.56714051956
46961,58603.319750280236
46962,61810.07380001533
46963,90487.90862588213
46964,50421.25566471905
46965,112032.67487453621
46966,118677.18886715788
46967,114007.24413676962
46968,79402.27258138914
46969,97361.24486002586
46970,119273.29919442472
46971,90346.1313939052
46972,25411.799218807028
47380,53014.946903709686
47381,68220.2116102263
47382,84401.2779914161
47383,55837.22227314627
47384,74095.9435619971
47385,94463.10600588928
47386,63677.553499560614
47387,169526.99019418913
47388,71537.2589133277
47389,37605.97229567006
47390,86975.53398611769
47799,53941.13806074325
47800,62111.511877537734
47801,44672.63055971535
47802,91206.86196290466
47803,91237.05601508256
47804,47504.64926989079
47805,26108.99422132069
47806,91118.27047601643
47807,44594.45325222491
47808,5226.426914809317
48219,30521.288454775044
48220,74136.90048290598
48221,61978.29156313248
48222,83400.57521637801
48223,82697.0687272328
48224,82286.32750709854
48225,97279.47275007848
48638,58155.724712211275
48639,69337.99631321685
48640,61286.985341847016
48641,82813.4877547145
48642,80135.30798079769
48643,176628.1799684205
49058,70084.32154494221
49059,68724.81485564233
49060,64430.89734504602
49061,64133.26359585505
49062,61641.92596413342
49478,68705.739979534
49479,75449.75982696563
49480,188192.33340664243
46566,115954.9127353617
46984,157747.62598168413
46985,159721.0011149173
46986,65057.098352852234
46987,111265.26865237368
47400,87805.32609623537
47401,88711.5559150268
47402,83819.84601431187
47403,57289.84831291107
47404,309119.9650432837
47405,203050.18006340516
47406,92474.26839630498
47407,106994.83821907404
47408,69763.16605280366
47410,67161.43695374517
47818,278157.6604772518
47819,49744.540460007855
47820,79693.58755113874
47821,88212.30761435976
47822,52590.97482359146
47823,118932.25175800986
47824,49141.2648175039
47825,40542.86889749418
47826,57886.46500825936
47827,89119.69147882819
47828,138831.27863098469
47829,164386.52389184246
48237,221009.39301903785
48238,51558.73412092141
48239,81252.92828376246
48240,68048.97154232369
48241,121659.6275863937
48242,69941.09151229257
48243,50457.50349061412
48244,103137.26724066438
48245,70653.08735121756
48246,82412.60785586298
48247,105770.16647067846
48248,16135.68759844834
48249,49867.67388607043
48656,131657.83045873354
48657,104568.18237107959
48658,78278.08335653534
48659,104867.99254253473
48660,116807.12677370092
48661,76835.61301530847
48662,63819.848662903634
48663,64247.058029525346
48664,56829.17679746712
48665,75335.05904311496
48666,110284.82435840619
48667,76036.50043772928
48668,130666.44733806344
49076,131971.80223253355
49077,68883.87087319863
49078,80369.41851262623
49079,122947.300383324
49080,48404.59977312355
49081,86564.12066639846
49082,58658.25444207768
49083,71416.80590420353
49084,72197.55300992147
49085,88854.07502201424
49086,168408.5664632181
49087,187509.01281618484
49495,215899.66925311548
49496,93658.30898955672
49497,87826.40550679044
49498,122006.34725789142
49499,53053.497796951466
49500,115696.14949968216
49501,74541.78491377461
49502,57186.196610805
49503,61802.584702254
49504,51161.93622185088
49505,150780.56408926184
49506,185877.19886519457
49507,135564.45096345368
49913,89810.37183947279
49914,109398.1351722338
49915,238409.39888897157
49916,115308.71012521558
49917,153460.78249426314
49918,78537.61659305428
49919,41926.854547146315
49920,35866.276396538604
49921,75137.63613080076
49922,117055.8178744275
49923,87858.97852237447
49924,64423.102758277826
49925,179873.75888859908
49926,90204.28117576688
50331,131581.25449550603
50332,45563.86024240312
50333,59224.29612228691
50334,183555.50088342887
50335,124259.47813402521
50336,137207.82869134156
50337,51239.904142995685
50338,70955.80131374013
50339,156491.539412669
50340,43628.50704283634
50341,49779.193696009796
50342,84376.07091323825
50343,66303.61067940701
50344,88919.11000229079
50345,31524.20007791281
50751,78361.45114406414
50752,49310.324662703395
50753,82151.85402895321
50754,69962.06271846879
50755,123330.02098713022
50756,128008.77662908856
50757,68302.39097586539
50758,60767.3669635435
50759,92120.17207301818
50760,69694.38548496392
50761,43676.30382689829
50762,66019.70053453167
50763,48752.705858943875
50764,73937.35531495977
50765,100528.85137053888
51170,57031.90948502439
51171,98051.54651147536
51172,178128.30492066342
51173,31694.225651509856
51174,42237.56200811791
51175,124001.46133453799
51176,58513.50134807053
51177,81561.16133680315
51178,53328.024304287734
51179,64636.778926355364
51180,102899.92369332719
51181,58126.268011923305
51182,25083.84538893342
51183,113621.54442280237
51589,48419.195457312024
51590,78114.72631598162
51591,51240.21099596539
51592,73078.24766235857
51593,83444.95395044239
51594,131063.64991874041
51595,66072.3406537895
51596,68154.08435102567
51597,81502.32216292234
51598,82525.35010196942
51599,61421.09686220137
51600,217121.63590486592
51601,145142.1095684289
51602,111043.26755037822
52008,20956.154475736825
52009,45683.84986487165
52010,11352.811131635915
52011,30076.36824457909
52012,62112.271950117036
52013,143804.58965698478
52014,123358.55228713338
52015,50056.099270175335
52016,49357.82044523786
52017,102467.97706521858
52018,129316.71512142099
52019,100306.985226497
52020,89845.9810209076
52428,59561.31614871093
52429,27805.85958247118
52430,45255.73884978446
52431,57517.67135255076
52432,202287.48069665948
52433,148360.92497158184
52434,91728.05555464151
52435,63845.38609942921
52436,102008.55882109022
52437,78660.16638959524
52438,70903.44906996768
52846,23593.247926309985
52847,51462.77600749333
52848,12116.723519468474
52849,61481.02272272809
52850,58320.55017420878
52851,98953.42868204848
52852,315357.98171748983
52853,270327.5741392107
52854,126317.39876609275
52855,61864.535973528946
53265,26979.081075789414
53266,55759.96851331581
53269,57132.6723124534
53270,191667.59809603216
53271,360086.0434515617
53272,391474.63060005696
53273,134346.49614383563
53688,103692.50861869717
53689,193260.69034702316
53690,399670.1285580439
53691,212893.208478134
45108,9685.10451797235
45526,14565.21400408551
45527,36579.34985255022
45528,49.537846279105466
45944,6096.325591209126
45945,20031.679522861155
45946,3071.6580347901136
46362,7070.884374827392
46363,4308.465043707671
46364,32191.694409520525
46365,50548.085020091545
46366,3296.5413718715654
46369,4206.233623683049
46780,3532.29680300125
46781,53626.853176827375
46782,58396.71257778529
46783,48236.71330380671
46784,45399.944537846335
46785,11383.180741506243
46787,7492.432178888164
46788,38303.34409110304
47199,6960.698088433202
47200,20393.674059283185
47201,48560.92670041684
47202,13395.098757363434
47203,85271.46200089157
47204,55105.03668663074
47205,20102.044549200236
47206,3388.781208672138
47207,44118.933446132614
47208,3432.717588436131
47617,19522.12549866759
47618,24873.264769843314
47619,10815.158888745567
47620,38000.26286043372
47621,8636.107415458817
47622,61705.57631205088
47623,55950.37316175533
47624,95365.0670115655
47625,100492.01428397965
47626,85651.53477513968
47627,67891.49100229176
48034,3386.0283471491502
48035,21175.304224114967
48036,11207.044368232822
48037,13485.372199919866
48038,51542.780163847136
48039,66861.58186642622
48040,52122.2815939151
48041,90911.68374339097
48042,83719.12368008221
48043,184277.3301707348
48044,149542.49507047643
48045,57893.36647587336
48046,38304.06418353975
48452,14061.936389914517
48453,63997.38279888909
48454,61027.80043670899
48455,12119.812189727072
48456,28095.979508113072
48457,139083.7377199187
48458,49259.38092110649
48459,72970.60274170878
48460,66017.14763227929
48461,25047.583067753738
48462,9837.38073640218
48463,22521.037118521548
48464,98832.2247260004
48465,85105.13370217386
48466,34229.08558832121
48467,18456.53983801073
48872,27433.907775738808
48873,54186.23417153282
48874,129044.2236133991
48875,41303.3106353877
48876,227350.26005470924
48877,65860.600494868
48878,96959.80922392353
48879,19847.96726777237
48880,3032.6988902021703
48883,70370.87467040251
48884,19304.827332970875
48885,26812.48937630475
48886,22882.705180392222
49290,3465.3864680332513
49291,21935.29313260552
49292,75141.28416712876
49293,153716.88704313987
49294,59407.68129279976
49295,173181.93972654108
49296,82063.32249252239
49297,101513.43552416217
49298,42110.201923495224
49299,42411.99622610964
49300,20214.32099212675
49301,30573.906814673534
49302,58278.230603522214
49303,7513.425779719153
49304,46452.71850971004
49709,48674.45043643203
49710,1558.563384540882
49711,6203.66425742058
49712,122238.69999158238
49713,159033.7560168004
49714,137818.84335553015
49715,198799.7923559446
49716,217397.3324584844
49717,130564.99411164635
49718,69346.93584421574
49719,98251.04577514688
49720,19082.703611107903
49721,67084.76369683875
49722,68693.92283467794
49723,12630.446599238083
50127,10126.027560586223
50128,112586.36415517228
50129,127595.67782890095
50130,113658.82529157145
50131,73381.88281005579
50132,331986.41833054146
50133,436088.1603085737
50134,302422.2496061332
50135,76869.44665162898
50136,79460.80253743332
50137,75999.32563973777
50138,67248.15230717581
50139,70033.75364131542
50140,10605.393539472485
50141,4013.9205603835053
50548,21798.422605845135
50549,111648.24413557377
50550,240294.46863643025
50551,360271.1338101368
50552,337853.6300017107
50553,304657.12503280037
50554,179828.17155714327
50555,96098.44488367303
50556,86917.90310763298
50557,97261.09700819403
50558,77089.85496360065
50559,52528.073592607136
50560,52776.31024628841
50561,56034.10728833231
50969,52821.25143053572
50970,90422.36575254858
50971,36875.6329274487
50972,12736.209171841763
50973,19410.83501004997
50974,73706.98653241884
50975,105963.61789183019
50976,69523.79718458126
50977,113801.32917152732
50978,75234.42969923723
50979,35688.730610503975
51395,5336.061570683158
51396,34407.69541435111
51397,21283.43012708924
51398,3444.2366390180646
40854,56313.686674100376
41271,4685.190588190355
41272,35453.01437280138
41273,66728.1940270668
41690,5732.431299721266
41691,90384.1486271621
41692,14696.247856303116
42110,44107.63259478887
42111,24997.742534785066
42527,5964.807165512769
42529,27793.06757016455
42530,20156.02920897324
42945,35344.11082600899
42946,15877.721031269666
42948,62633.08862969418
42949,16132.817151548117
43363,13378.040438496213
43364,59858.76793676994
43365,43182.44100164989
43366,42265.60315645475
43367,65534.45309786524
43368,35664.6580526605
43369,64199.69118919117
43370,48214.641454014716
43371,11261.283071490432
43778,11625.915598934056
43779,9568.767812775935
43780,13589.080759049224
43781,34137.686883956245
43782,21478.750886283568
43783,81180.27842986138
43784,107796.95699672433
43785,78635.01711276203
43786,122692.67408375484
43787,50648.42216703843
43788,5354.282637568963
44196,12561.367277219892
44197,86763.44427326777
44198,200202.74022498247
44199,51092.48464358541
44200,12646.58717259614
44202,30975.292048847572
44203,36748.331522513436
44204,48810.089121767356
44205,175138.39665932054
44206,20325.99937993403
44207,25734.410084920495
44209,20320.93938182914
44616,24124.636373893067
44617,77924.8046947077
44618,16796.99850766499
44619,10561.675746541892
44620,963.1193773145883
44621,13009.479906268425
44622,59039.317090771736
44623,90952.76047083401
44624,96149.85229249534
44625,8563.75631830668
44626,16004.101606620468
44627,18495.354265509683
44628,71545.70407432516
45034,10096.816739802925
45035,33410.25881359867
45036,27816.92901632771
45037,76529.88025685087
45038,18126.31465915591
45039,44858.34614433046
45040,31635.03595898223
45041,68945.0372080808
45042,97662.32757865796
45043,73907.34917767967
45044,94409.42905240467
45045,49487.20669425263
45046,45965.37258342251
45047,32778.75184554559
45453,45142.79851389488
45454,8909.868657084047
45456,42515.40997775256
45457,30936.362583256214
45458,37436.0369795107
45459,44250.128411899284
45460,97368.70090238228
45461,42577.19213849734
45462,50067.41224972246
45463,23747.043657105864
45464,10454.939825536278
45465,27272.29760370064
45466,60232.6127313017
45467,5272.70237479442
45875,19435.717691754387
45876,27285.380677393452
45877,76485.5652981887
45878,32233.67648717708
45879,54565.85796147904
45880,60276.883759988086
45881,6858.397587324141
45884,37504.548691637945
45885,14589.850196111
45886,17132.408337858436
46293,16068.832844587874
46294,68896.42771299281
46295,117418.59161543699
46296,69811.64754731146
46297,15109.152921146682
46298,54106.8149290179
46299,34335.96911655241
46300,44777.95788558631
46301,11871.85121858136
46302,9480.798527172858
46303,67806.38853210995
46712,7499.723920693409
46713,35311.495779949204
46714,27522.674663426224
46715,46221.457563544405
46716,21646.077959142323
46717,23987.13853585147
46718,31535.035360669237
46719,63413.703909944445
46720,53113.27223088789
46721,11524.715797541223
46722,32518.894446174574
47132,7893.023235869799
47134,6526.070858910096
47135,52704.15673773304
47136,77551.29863730457
47137,62151.282160838346
47138,70122.37553342305
47139,65914.06334673175
47553,5580.360215720036
47554,47040.01231464374
47555,29437.383758289638
47556,114155.520515827
47557,135450.12487885286
47558,45579.60660004066
47973,6887.045997611845
47974,5465.786843871642
47975,9846.436471223104
49051,64363.62826833375
49052,84424.30560388649
49055,29482.214489115686
49056,39418.731288082214
49057,53033.45042320511
49469,36278.531503345206
49470,33866.91107222233
49471,81073.48361018307
49472,63098.12404800883
49473,29762.51446363063
49474,48553.26137266165
49475,65134.92126284748
49476,60533.381895819846
49477,47752.48549246668
49886,2491.9807317016025
49887,25697.274006943408
49888,54389.03070120356
49889,22851.816058964327
49890,74798.16577687075
49891,59482.52855533363
49892,13456.961055855627
49893,70074.82450728278
49894,209631.2898972619
49895,55272.05267642755
49896,51428.86185866194
49897,35959.43197001077
49898,62571.62868722467
49899,85944.31263917606
50304,8784.916505652927
50305,67009.79595342041
50306,77733.57766637081
50307,140401.67338113065
50308,60902.706631720925
50309,102603.6785439423
50310,55757.82880211349
50311,65803.35209790435
50312,68648.3874342477
50313,38103.75652286347
50314,36855.0410192409
50315,40303.05349559181
50316,14219.156066652888
50317,74159.66292083453
50318,79077.86621723889
50723,39899.336242340825
50724,90009.45355307138
50725,43074.32406229847
50726,36349.34687535271
50727,29784.256892851103
50728,137001.55744806517
50729,73085.15515932489
50730,57375.00746666496
50731,36934.6498310461
50732,7107.283188367266
50733,48619.797074355294
50734,69278.3001730108
50735,71072.22031291513
50736,17367.829021912097
50737,12814.56424779421
51142,44748.08836135539
51143,70075.83135871118
51144,13538.280290462668
51146,133403.60474019323
51147,261244.69422413703
51148,219469.1870372926
51149,90266.54842087741
51150,40729.883198621996
51151,76759.81408311061
51152,89653.9853950642
51153,52311.42819979626
51154,83920.4576452707
51155,12488.501389130834
51156,13687.653773176671
51157,14900.083812807827
51561,109464.68740109731
51562,93433.90803518852
51563,13854.921591688295
51564,21004.728721070358
51565,269919.352325352
51566,331114.2216600277
51567,142734.8893234976
51568,257129.73002420555
51569,92423.40977617263
51570,80321.67437307436
51571,59445.042307357355
51572,61859.23199333672
51573,27306.19398001072
51574,24262.211003529348
51575,34099.4812914898
51576,44515.699790471
51980,2074.176103238682
51983,41434.26536458705
51984,343358.95990060666
51985,343117.22249973216
51986,175208.8442575577
51987,137229.54423824212
51988,62230.144775081826
51989,38727.39857243708
51990,62793.720675935634
51991,79347.69744640465
51992,18287.36728780002
51993,32154.666856342057
51994,49788.06596414848
51995,28656.239881264166
52403,217945.31820966984
52404,448984.9958349051
52405,201169.13741968502
52406,221766.89408869416
52407,117685.12257497055
52408,111856.48814392748
52409,130902.567881192
52410,66649.39372273424
52411,17676.463326827754
52412,10305.537775938556
52413,14139.178560023418
52822,192016.90357931706
52823,302748.90240229573
52824,102826.06655276124
52825,56740.05369183251
52826,193672.0321714826
52827,46486.534829926495
52828,26075.83647539615
52829,85961.44873390347
52830,74522.516138589
52831,8512.653064935632
53241,152654.0670772257
53242,244739.97830091772
53243,89220.57436771692
53244,43083.074843679045
53245,168064.0953191208
53246,167677.36657714925
53247,96251.99475043571
53248,115566.0888465009
53249,85888.14284889326
53250,42246.47583223842
53660,44065.59362740161
53661,230672.7855948282
53662,135350.11123928672
53663,52791.136206064606
53664,50745.796251173175
53665,84753.32318003372
53666,36883.877075276345
53667,55221.870342361115
53668,49233.46032708038
53669,73513.82852392545
53670,95492.30156463273
54080,181665.71985439069
54081,56069.35910236753
54082,63044.708426874044
54083,118312.09839876597
54084,26664.98883354746
54085,70204.67363899716
54086,17515.268753764944
54087,6700.097743511817
54499,266221.1172376154
54500,124115.1623840768
54501,73635.32382747387
54502,41268.891009590065
54503,33995.7919610909
54504,42892.51156514976
54505,74906.52185161939
54506,41858.02482111263
54918,128320.79998935286
54922,78778.13734518492
54925,57251.79076184187
56607,71738.8991605044
56608,41549.7106046348
56609,57813.58372679111
56610,101366.10021915972
56612,77513.45019088677
57022,220341.7892773248
57023,63942.590217852936
57024,67917.16853099407
57025,72872.96992883744
57026,47641.1399999171
57027,38734.670928748215
57028,72296.40783739855
57029,54125.70551036199
57030,58834.68834363048
57031,71741.39310012326
57032,13579.823282516863
57441,147253.73743255666
57442,99640.7800244222
57443,261975.38247148824
57444,201092.49086542043
57445,98662.73280902035
57446,75711.78344732401
57447,89266.80322841892
57448,23469.119791663863
57449,143986.97644101083
57450,76253.50731965245
57451,52453.600951956636
57859,153849.2778060509
57860,61069.43924884647
57861,79554.4821411545
57862,183981.90794870345
57863,161877.66383383915
57864,86262.9158105306
57865,61036.02551987482
57866,63846.13586561401
57867,33543.368160597725
57868,47318.468777013244
57869,39118.20784667276
57870,22854.23173578589
58278,97937.37106272895
58279,96551.64541438638
58280,38532.288353558986
58281,66465.09729936894
58282,91541.54905663752
58283,103170.8868413599
58284,83630.43670489432
58285,90415.15287688223
58286,66458.36103247206
58287,72324.03014215182
58288,123132.08611648658
58289,75479.6344560001
58290,66821.17644758354
58291,85496.53786910024
58697,88452.26111251362
58698,70612.73888832508
58699,97081.6698159395
58700,45321.22245707729
58701,77903.97351602452
58702,51614.509443188275
58703,11019.93855959533
58704,82838.93477887617
58705,94952.53506258942
58706,69723.35253162612
58707,67898.66443123632
58708,61578.56950217843
58709,49660.136738115725
58710,47696.31822026307
58711,76939.69126498557
59115,112010.2632880188
59116,90955.38755850408
59117,68857.89274037359
59118,79345.20444145154
59119,74482.94462162546
59120,140929.05959049953
59121,56538.21860028638
59122,48705.037887308354
59123,26068.374350492155
59124,98329.15465249158
59125,161543.01084311274
59126,141517.97083537505
59127,79130.27002314318
59128,66029.7086662523
59129,128451.07010784965
59130,131438.49053055345
59534,84276.95866664793
59535,102406.40263583367
59536,46246.40566784393
59537,65710.57902399435
59538,58940.131435762436
59539,104980.82160828286
59540,48058.25080922683
59541,59745.02233254416
59542,67828.68149813297
59543,49907.910675020874
59544,189349.80421872748
59545,395259.1203001153
59546,241329.37837247676
59547,65639.75257019704
59548,93762.00229297212
59953,79252.74536231163
59954,63928.25321846248
59955,94089.13759113992
59956,95621.76889750082
59957,59082.431426928924
59958,115044.15895597097
59959,116848.35688622289
59960,74602.3949126748
59961,59599.51865095761
59962,79752.21571317328
59963,49940.12154519084
59964,221803.02671317448
59965,352364.69550362305
59966,91080.53122477446
59967,93377.73927703711
60372,119494.17899257733
60373,73982.7374139072
60374,80425.89729894968
60375,94106.426552641
60376,78879.62274584755
60377,72030.266499746
60378,86535.00011927492
60379,52233.91088800534
60380,78662.85967809342
60381,52230.35036967033
60382,26751.820565332877
60383,114944.48396712997
60384,57226.60194044234
60385,97708.85336721911
60792,78028.75974248652
60793,71842.00738294912
60794,106885.68703301874
60795,40413.466339668375
60796,64989.59068105454
60797,69514.75300852473
60798,233583.89896371926
60799,104443.98936840703
60800,90068.01702520136
60801,92365.09838717051
60802,87937.5880590332
60803,133861.95657589193
61212,220018.03423848978
61213,96098.05284853539
61214,69573.53183295343
61215,84447.4761243979
61216,74901.23059619038
61217,55235.87545931882
61218,98972.95065305431
61219,54051.66244660841
61220,51547.04960581493
61221,132168.69950825284
61632,105732.48441894034
61633,95174.01707261006
61634,85580.77159337123
61635,112800.24322119825
61636,50258.81305432417
61637,86259.74038214961
61638,91215.91186299596
61639,63136.10447695125
62053,53624.74407515405
62054,228748.24241445004
62055,73736.46877394186
62056,75760.6876655211
62057,77928.5499031141
62472,143937.6065763152
62474,99136.39982436196
62475,105973.67427231604
62476,260464.14956700223
27263,84145.3670332189
27264,57794.007731492085
27265,19935.565307779616
27266,29042.92031375972
27267,7349.723189659095
27268,8399.365464893684
27269,7077.210645924319
27270,2024.7262561387508
27682,22433.233888089577
27683,41588.75202553101
27684,95729.40561045294
27685,78856.99376509347
27686,234794.78910513635
27687,57991.31980837284
27688,70376.35225548797
27689,68459.85626322433
27690,66942.15643098894
27691,13647.855934892954
28101,5788.86404292395
28102,55681.52679895129
28103,56296.30950839323
28104,61347.63192208857
28105,83490.29214903133
28106,57383.49214390558
28107,69573.41606536064
28108,68701.23097483185
28109,77253.19909595081
28110,73434.81857564546
28111,90966.17693497994
28519,55882.71841497574
28520,66235.88286278177
28521,46740.56607349852
28522,53882.34008795308
28523,67444.5900328087
28524,44250.386326554646
28525,68477.85038917801
28526,45493.685239259845
28527,88329.01260953309
28528,32375.942139057657
28529,59601.54560635382
28530,46620.890173869826
28937,86622.4003782979
28938,71574.55717580188
28939,46356.90570204727
28941,40361.733579720865
28942,100531.36494876516
28943,60621.636527056005
28944,67202.7612708143
28945,78574.73538880021
28946,87240.62284913726
28947,42127.70718731957
28948,100483.20617392908
28949,7269.787037377601
29355,209187.87461390125
29356,81918.27081691295
29357,37373.07675345267
29358,67237.90230313475
29359,36637.60111338477
29360,56406.66168967463
29361,118105.47081574734
29362,76329.51684724833
29363,73204.20475452035
29364,27373.952477221057
29365,75415.28522181453
29366,57281.670016860335
29367,104761.09271424045
29368,12277.377776950774
29774,87556.69382964374
29775,80711.78966008734
29776,60626.990548904134
29777,55739.32792279624
29778,65915.80225985682
29779,58288.65608842371
29780,65726.60766624346
29781,43743.47466703504
29782,86421.61566085045
29783,61099.62277054087
29784,35938.159188492245
29785,56324.34736889276
29786,113668.4630619957
29787,18699.34055060374
30193,83945.98812900692
30194,114567.78490274848
30195,36563.07682564946
30196,58394.76846631411
30197,44326.25800666613
30198,27252.990061589513
30199,61551.99377182708
30200,64414.89979740081
30201,14079.111741708764
30202,48299.631270443846
30203,63821.854870671115
30204,33903.594737326006
30205,89098.06673222786
30206,87836.30026166292
30207,73251.4756828028
30613,77054.71636830945
30614,94014.5646670372
30615,23975.37501586089
30616,63814.75638393524
30617,77724.09394706192
30618,38240.82586082031
30619,70786.73947090271
30620,72614.24126824611
30621,55311.630602146935
30622,96783.55724226322
30623,69978.38615622187
30624,112117.48082487039
30625,159603.0795409261
30626,266558.1469702876
30627,23708.649090160063
31031,23183.14830056385
31032,75104.14787783145
31033,82595.15198607315
31034,54722.50191406255
31035,73871.68613938427
31036,79666.41135458057
31037,46656.74098031963
31038,131988.52363446137
31039,78441.79176686864
31040,11685.669939230942
31041,79936.95014571308
31042,127078.7416403196
31043,101153.57987265561
31044,86645.94730745532
31450,41760.27194358789
31451,45382.60059822521
31452,98344.27726104792
31453,66332.12983108679
31454,56944.689404238496
31455,81042.66181040806
31456,59443.005611693254
31457,44263.046889486635
31458,66072.32124090733
31459,57014.77528577467
31460,61067.827459798165
31461,131891.79619708942
31462,75125.97987570797
31870,25524.035967658296
31871,98747.03549004033
31872,114419.40538687228
31873,37462.900875505475
31874,36014.524520776984
31875,78680.53497655258
31876,82449.07185902302
31877,22409.969956405414
31878,58421.70678610957
31879,61535.639588622915
31880,75962.28768347128
32291,67338.60926128851
32292,64813.524910663946
32293,64895.57627278434
32294,53971.64451807941
32295,41098.942871537416
32296,610.8344275316892
32297,84279.87606858689
32298,68633.29238519218
32299,59638.3621381768
32710,35204.52152937993
32711,206247.22158066795
32712,65210.08076043915
32713,105607.53370926795
32714,80786.98640016312
32715,30034.221340596298
32716,61350.843875500286
32717,82199.66657026378
33131,68341.720958048
33132,104224.84383258437
33133,84039.6178307871
33134,84980.1607591128
33135,67176.28157653393
33552,99363.60175941965
33553,51863.01113911162
54917,73211.39274257836
54919,108328.82769098319
54920,54125.67644879898
54921,39439.259093544526
54923,65979.55486761426
54924,59683.031308564474
54926,62364.53516975876
55336,29910.31089135864
55337,164261.36136934874
55338,127258.51931504224
55339,85102.9052601437
55340,78587.013041238
55341,71345.04546719676
55342,63111.61178284054
55343,133294.21721871517
55344,67056.81853005169
55345,83395.92105198941
55756,55672.16202152562
55757,111195.10211264508
55758,36855.648749130516
55759,19958.27509039166
55760,41299.61035490901
55761,62711.939886415734
55762,277920.41789124557
55763,126553.7075713058
55764,52287.51150655942
55765,87108.63128199428
56175,1278.1926583874356
56176,56348.662183979686
56177,86824.70526740787
56178,40203.867585066604
56179,48146.44205679268
56180,101518.84461902779
56181,228489.1000211314
56182,224924.9791566524
56183,100764.9315674906
56184,213297.58716543543
56595,19735.816156444063
56596,33128.284035279066
56597,47225.805019893494
56598,187825.98154985622
56599,63494.820991837296
56600,334673.7861658601
56601,268783.88136465504
56602,161508.98066347034
56603,54493.98817420579
57014,23482.400980396804
57015,94341.73352887483
57016,130200.18251108902
57017,148424.03084486167
57018,207846.75660142727
57019,389613.41895093664
57020,305465.6305975799
57021,354124.2331553121
57433,7097.884555562357
57434,37158.08743725729
57435,31591.240025310984
57436,69264.08304903303
57437,278542.32693815464
57438,417385.46376303874
57439,114399.2996594526
